,text,created_at,retweets
4900,"Great, and we should boycott Fake News CNN. Dealing with them is a total waste of time! https://t.co/8zJ3j7g5el",2017-11-29 11:49:18,16248
4901,".@foxandfriends, we are in record territory in all things having to do with our economy! https://t.co/VB0Ao3s18d",2017-11-29 11:32:46,7913
4902,RT @EricTrump: #MakeAmericaGreatAgain https://t.co/Q7AiR0buM2,2017-11-29 11:28:32,5383
4903,Great day for Tax Cuts and the Republican Party. But the biggest Winner will be our great Country!,2017-11-29 03:35:27,12889
4904,Great work Ivanka! https://t.co/AQL4JLvnDh,2017-11-29 03:30:50,7467
4905,"Just won the lawsuit on leadership of Consumer Financial Protection Bureau, CFPB. A big win for the Consumer!",2017-11-29 03:28:33,15925
4906,"Charles McCullough, the respected fmr Intel Comm Inspector General, said public was misled on Crooked Hillary Email… https://t.co/P7nyHXxJ3R",2017-11-29 02:45:10,20191
4907,"After North Korea missile launch, it's more important than ever to fund our gov't &amp; military! Dems shouldn't hold t… https://t.co/lhXvhHiLES",2017-11-29 01:45:50,23021
4908,"RT @narendramodi: Had a wonderful meeting with @IvankaTrump, advisor to @POTUS and leader of the US delegation at the @GES2017. https://t.c…",2017-11-28 23:45:55,11470
4909,“The Conference Board said that consumer sentiment was at its highest level in nearly 17 years in November. The Con… https://t.co/rAvKNXi52A,2017-11-28 22:44:31,9294
4910,"Dow, S&amp;P 500 and Nasdaq all finished the day at new RECORD HIGHS! https://t.co/wJyB9d00hh",2017-11-28 22:30:12,10226
4911,"Remarks from the Roosevelt Room with @SenateMajLdr Mitch McConnell, @SpeakerRyan and Secretary of Defense, General… https://t.co/atei0EsluG",2017-11-28 22:12:01,8161
4912,“Statement from President Donald J. Trump on #GivingTuesday” https://t.co/NrfnmixAwR,2017-11-28 16:27:30,7041
4913,RT @IvankaTrump: It was an honor to meet with you Prime Minister Modi. Thank you for co-hosting the 8th annual Global Entrepreneurship Summ…,2017-11-28 14:18:20,9433
4914,Meeting with “Chuck and Nancy” today about keeping government open and working. Problem is they want illegal immigr… https://t.co/jq3DYver4Q,2017-11-28 14:17:46,20090
4915,"RT @IvankaTrump: Thank you for the warm welcome. I’m excited to be in Hyderabad, India for #GES2017. https://t.co/1U08h5L9Rm",2017-11-28 13:10:00,7078
4916,RT @FLOTUS: The decorations are up! @WhiteHouse is ready to celebrate! Wishing you a Merry Christmas &amp; joyous holiday season! https://t.co/…,2017-11-28 13:05:42,43402
4917,RT @statedeptspox: #GES2017 highlights the important role of women #entrepreneurs &amp; demonstrates the importance of #innovation &amp; partnershi…,2017-11-28 13:04:45,3492
4918,RT @FLOTUS: Had a wonderful visit from @JBA_NAFW children today at the @whitehouse! #WhiteHouseChristmas https://t.co/Hnw758zHzL,2017-11-28 13:02:54,11682
4919,"Melania, our great and very hard working First Lady, who truly loves what she is doing, always thought that “if you… https://t.co/nW7uPnX48l",2017-11-28 13:00:34,17974
4920,At least 24 players kneeling this weekend at NFL stadiums that are now having a very hard time filling up. The Amer… https://t.co/n0YsDlZQ0C,2017-11-28 12:45:30,19820
4921,Thank you Rand! https://t.co/NvPeleVmub,2017-11-28 02:50:30,11470
4922,New home sales reach a 10 year high. Stock Market has more record gains. Hopefully Republican Senators will give us… https://t.co/DrEJ6caWjM,2017-11-28 02:48:53,15811
4923,"The Tax Cut Bill is coming along very well, great support. With just a few changes, some mathematical, the middle c… https://t.co/P1gGkHVyxy",2017-11-27 14:24:36,15590
4924,"The good news is that their ratings are terrible, nobody cares! https://t.co/I7h4Ryin3h",2017-11-27 14:16:36,12834
4925,"We should have a contest as to which of the Networks, plus CNN and not including Fox, is the most dishonest, corrup… https://t.co/3f2NxPueRO",2017-11-27 14:04:51,40293
4926,"Back in D.C., big week for Tax Cuts and many other things of great importance to our Country.  Senate Republicans w… https://t.co/T9L8Z9CtyW",2017-11-27 01:47:32,16487
4927,"Since the first day I took office, all you hear is the phony Democrat excuse for losing the election, Russia, Russi… https://t.co/oZnstJiYYT",2017-11-26 21:29:46,33425
4928,I endorsed Luther Strange in the Alabama Primary. He shot way up in the polls but it wasn’t enough. Can’t let Schum… https://t.co/wT9pRKnk9Y,2017-11-26 14:33:47,18313
4929,"The last thing we need in Alabama and the U.S. Senate is a Schumer/Pelosi puppet who is WEAK on Crime, WEAK on the… https://t.co/H01kbYd7Rp",2017-11-26 13:52:36,25601
4930,"Wow, even I didn’t realize we did so much. Wish the Fake News would report! Thank you. https://t.co/ApVbu2b0Jd",2017-11-25 23:25:54,19421
4931,".@FoxNews is MUCH more important in the United States than CNN, but outside of the U.S., CNN International is still… https://t.co/qzwpwVN2ep",2017-11-25 22:37:21,32632
4932,Check out the recent Editorial in the Wall Street Journal @WSJ about what a complete disaster the @CFPB has been un… https://t.co/tsg4wGBN0D,2017-11-25 22:00:11,9926
4933,"The Consumer Financial Protection Bureau, or CFPB, has been a total disaster as run by the previous Administrations… https://t.co/PZOjFdB5H8",2017-11-25 21:48:16,14658
4934,"Happy #SmallBusinessSaturday!

A great day to support your community and America’s JOB creators by shopping locally… https://t.co/a0fME8HRXT",2017-11-25 19:40:55,10972
4935,"Time Magazine called to say that I was PROBABLY going to be named “Man (Person) of the Year,” like last year, but I… https://t.co/yFDS5Pz9yB",2017-11-24 22:40:26,41844
4936,"Will be calling the President of Egypt in a short while to discuss the tragic terrorist attack, with so much loss o… https://t.co/dG2jNyaok9",2017-11-24 18:49:12,20179
4937,Horrible and cowardly terrorist attack on innocent and defenseless worshipers in Egypt. The world cannot tolerate t… https://t.co/73hMjYKjMI,2017-11-24 15:27:13,32578
4938,"After Turkey call I will be heading over to Trump National Golf Club, Jupiter, to play golf (quickly) with Tiger Wo… https://t.co/QIHCtDSqgV",2017-11-24 12:10:46,14933
4939,Will be speaking to President Recep Tayyip Erdogan of Turkey this morning about bringing peace to the mess that I i… https://t.co/1PLdvtd5rj,2017-11-24 12:04:13,15361
4940,"Can you believe that the disrespect for our Country, our Flag, our Anthem continues without penalty to the players.… https://t.co/4hdK4d7KC7",2017-11-24 11:48:58,14716
4941,Two great people! https://t.co/5cVnMhnmuH,2017-11-24 04:54:37,14748
4942,A great guy (with great ratings)! https://t.co/S0S6xqrjSC,2017-11-24 04:42:17,11796
4943,RT @DeptofDefense: #HappyThanksgiving from @USArmy and @USNationalGuard #soldiers serving with Task Force Marauder in #Afghanistan. 🦃 https…,2017-11-24 04:38:23,7405
4944,"RT @Scavino45: Today, @POTUS @realDonaldTrump and @FLOTUS Melania visit the @USCG at the Lake Worth Inlet Station, in Riviera Beach, Florid…",2017-11-24 04:37:17,6802
4945,"ObamaCare premiums are going up, up, up, just as I have been predicting for two years. ObamaCare is OWNED by the De… https://t.co/CfvGYklDsE",2017-11-23 23:18:00,18149
4946,"My great honor to join our incredible men and women of the @USCG, at the Lake Worth Inlet Station, in Riviera Beach… https://t.co/x3XZJA9DiF",2017-11-23 22:54:41,10863
4947,HAPPY THANKSGIVING! https://t.co/nQhi7XopMW,2017-11-23 15:35:13,23616
4948,"Will be doing a live Thanksgiving Video Teleconference with Members of the Military at 9:00 A.M.  Afghanistan, Iraq… https://t.co/1PfyK6f4DK",2017-11-23 13:43:24,8282
4949,MAKE AMERICA GREAT AGAIN!,2017-11-23 11:44:36,35940
4950,@ThePlumLineGS MAKE AMERICA GREAT AGAIN!,2017-11-23 11:31:09,3849
4951,"HAPPY THANKSGIVING, your Country is starting to do really well. Jobs coming back, highest Stock Market EVER, Milita… https://t.co/JmdSe29W8E",2017-11-23 11:28:32,42656
4952,....And it will get even better with Tax Cuts! https://t.co/75wozGJQoP,2017-11-23 02:06:57,10008
4953,I have long given the order to help Argentina with the Search and Rescue mission of their missing submarine. 45 peo… https://t.co/zl3PZApiTt,2017-11-22 21:32:18,24878
4954,51 Million American to travel this weekend - highest number in twelve years (AAA). Traffic and airports are running very smoothly!  @FoxNews,2017-11-22 21:25:11,10734
4955,RT @FLOTUS: Preparations are underway to celebrate the holidays at the @WhiteHouse! https://t.co/N5qZ1NP8ez,2017-11-22 21:14:41,14802
4956,The @USNavy is conducting search and rescue following aircraft crash. We are monitoring the situation. Prayers for… https://t.co/CX0C8dU4h7,2017-11-22 13:00:38,10890
4957,Will be having meetings and working the phones from the Winter White House in Florida (Mar-a-Lago). Stock Market hi… https://t.co/nfmwwXtyRy,2017-11-22 11:51:22,15236
4958,"RT @IngrahamAngle: “Far right”? You mean “right so far,” as in @realDonaldTrump has been right so far abt how to kick the economy into high…",2017-11-22 11:13:16,9555
4959,The NFL is now thinking about a new idea - keeping teams in the Locker Room during the National Anthem next season.… https://t.co/tqZuHcaCyG,2017-11-22 10:48:10,24475
4960,"...LaVar, you could have spent the next 5 to 10 years during Thanksgiving with your son in China, but no NBA contra… https://t.co/R7yb95fkUw",2017-11-22 10:33:28,37398
4961,"It wasn’t the White House, it wasn’t the State Department, it wasn’t father LaVar’s so-called people on the ground… https://t.co/U895bwpOnK",2017-11-22 10:25:22,31564
4962,"Today, we continued a wonderful American Tradition at the White House. Drumstick and Wishbone will live out their d… https://t.co/kATC8YVCyz",2017-11-21 22:49:40,14254
4963,President Donald J. Trump and @FLOTUS Melania Participate in the Pardoning of the National Thanksgiving Turkey at t… https://t.co/QkuaKB68Dp,2017-11-21 18:25:24,14147
4964,Under President Trump unemployment rate will drop below 4%.  Analysts predict economic boom for 2018!  @foxandfriends and @Varneyco,2017-11-20 11:55:57,17423
4965,Marshawn Lynch of the NFL’s Oakland Raiders stands for the Mexican Anthem and sits down to boos for our National An… https://t.co/5P18NSv8ZW,2017-11-20 11:25:38,36011
4966,Republican Senators are working very hard to get Tax Cuts and Tax Reform approved. Hopefully it will not be long an… https://t.co/m0GyFBDPkQ,2017-11-20 02:21:24,14303
4967,"Border Patrol Officer killed at Southern Border, another badly hurt. We will seek out and bring to justice those re… https://t.co/rgYCrqyrR9",2017-11-20 01:29:02,35217
4968,Big-game trophy decision will be announced next week but will be very hard pressed to change my mind that this horr… https://t.co/HgHgIVikj3,2017-11-19 23:57:10,12938
4969,"Shoplifting is a very big deal in China, as it should be (5-10 years in jail), but not to father LaVar. Should have… https://t.co/TyDMChjEIM",2017-11-19 23:36:40,28937
4970,"Sen. Jeff Flake(y), who is unelectable in the Great State of Arizona (quit race, anemic polls) was caught (purposel… https://t.co/ch8x9i4qN7",2017-11-19 23:22:17,15723
4971,"Now that the three basketball players are out of China and saved from years in jail, LaVar Ball, the father of LiAn… https://t.co/371qJ1biwh",2017-11-19 17:42:36,73577
4972,RT @greta: Thank you @realDonaldTrump - this is important to so many of us https://t.co/zJAfZByQKX,2017-11-18 13:49:51,9051
4973,"RT @piersmorgan: BOOM! Thank you, Mr President. Trophy-hunting is repellent. https://t.co/iEPfEQNX4t",2017-11-18 13:49:27,6659
4974,"Crooked Hillary Clinton is the worst (and biggest) loser of all time. She just can’t stop, which is so good for the… https://t.co/dsLJX3x1M3",2017-11-18 13:31:47,49302
4975,Put big game trophy decision on hold until such time as I review all conservation facts. Under study for years. Wil… https://t.co/HalVQryMu4,2017-11-18 00:47:03,22487
4976,"Today, it was an honor to celebrate the Collegiate National Champions of 2016/2017 at the @WhiteHouse!… https://t.co/EDZ5NjVfgq",2017-11-17 23:13:27,10577
4977,"Together, we're going to restore safety to our streets and peace to our communities, and we're going to destroy the… https://t.co/hAY44qICh6",2017-11-17 15:03:16,19156
4978,"If Democrats were not such obstructionists and understood the power of lower taxes, we would be able to get many of their ideas into Bill!",2017-11-17 11:00:43,20762
4979,"Great numbers on Stocks and the Economy. If we get Tax Cuts and Reform, we'll really see some great results!",2017-11-17 10:29:37,14097
4980,.And to think that just last week he was lecturing anyone who would listen about sexual harassment and respect for women. Lesley Stahl tape?,2017-11-17 03:15:49,19352
4981,"The Al Frankenstien picture is really bad, speaks a thousand words. Where do his hands go in pictures 2, 3, 4, 5 &amp; 6 while she sleeps? .....",2017-11-17 03:06:34,22675
4982,"Big win today in the House for GOP Tax Cuts and Reform, 227-205. Zero Dems, they want to raise taxes much higher, but not for our military!",2017-11-17 02:57:19,12411
4983,Congratulations to the House of Representatives for passing the #TaxCutsandJobsAct — a big step toward fulfilling o… https://t.co/gkn9aZ40Yf,2017-11-16 20:16:15,15622
4984,Need all on the UN Security Council to vote to renew the Joint Investigative Mechanism for Syria to ensure that Ass… https://t.co/1fnmbOdhQR,2017-11-16 18:13:51,13354
4985,"China is sending an Envoy and Delegation to North Korea - A big move, we'll see what happens!",2017-11-16 12:43:05,18928
4986,"....your release possible and, HAVE A GREAT LIFE! Be careful, there are many pitfalls on the long and winding road of life!",2017-11-16 11:34:52,16547
4987,"To the three UCLA basketball players I say:  You're welcome, go out and give a big Thank You to President Xi Jinping of China who made.....",2017-11-16 11:30:14,17474
4988,Big vote tomorrow in the House. Tax cuts are getting close!,2017-11-16 02:14:35,11667
4989,Why are Democrats fighting massive tax cuts for the middle class and business (jobs)? The reason: Obstruction and Delay!,2017-11-16 02:11:45,22940
4990,It is actually hard to believe how naive (or dumb) the Failing @nytimes is when it comes to foreign policy...weak and ineffective!,2017-11-15 16:52:33,14879
4991,"...They should realize that these relationships are a good thing, not a bad thing. The U.S. is being respected again. Watch Trade!",2017-11-15 16:39:16,15026
4992,"The failing @nytimes hates the fact that I have developed a great relationship with World leaders like Xi Jinping, President of China.....",2017-11-15 16:35:39,13699
4993,Do you think the three UCLA Basketball Players will say thank you President Trump? They were headed for 10 years in jail!,2017-11-15 15:11:53,41788
